Food_Item,Category,Calories (kcal),Protein (g),Carbohydrates (g),Fat (g),Fiber (g),Sugars (g),Meal_Type,Water_Intake (ml),Sodium (mg) (g),Cholesterol (mg) (g),Protein (g) per 100kcal,Fat (g) per 100kcal,Carbohydrates (g) per 100kcal,Fiber (g) per 100kcal,PCA1,PCA2,Cluster,Protein (g)_risk,Fiber (g)_risk
Wild Rice (1 cup cooked),Grain,166,6.5,35.0,0.6,3.0,1.2,Dinner,0,0.005,0.0,3.91566265060241,0.36144578313253,21.084337349397597,1.8072289156626504,-0.0300042931446674,0.8091337667221838,2,1,1
Cupcake (Vanilla 1 medium),Dessert,240,2.0,35.0,11.0,1.0,25.0,Snack,0,0.2,0.03,0.8333333333333334,4.583333333333333,14.583333333333334,0.4166666666666667,0.8755847865020139,2.043882551547473,2,1,1
Frosting (Vanilla 2 tbsp),Condiment,140,0.0,22.0,6.0,0.0,22.0,Snack,0,0.065,0.0,0.0,4.285714285714286,15.714285714285714,0.0,-0.672633091173907,1.7706210204360755,2,1,1
Hot Sauce (1 tsp Tabasco),Condiment,0,0.0,0.0,0.0,0.0,0.0,Breakfast,0,0.035,0.0,,,,,-2.199244992731264,-0.5034682676443314,1,1,1
Bison Burger (1 patty),Protein/Meat,150,16.75,0.0,7.0,0.0,0.0,Lunch,250,0.065,0.07,11.166666666666666,4.666666666666667,0.0,0.0,0.3368778886175694,-1.937994222681912,1,0,1
Pretzel Bun (1 medium),Grain,230,8.0,45.0,2.0,2.0,4.0,Lunch,0,0.55,0.0,3.4782608695652173,0.8695652173913043,19.565217391304348,0.8695652173913043,1.1498074367131137,0.9009105586267744,2,1,1
Spicy Mustard (1 tbsp),Condiment,10,0.5,1.0,0.5,0.5,0.0,Lunch,0,0.12,0.0,5.0,5.0,10.0,5.0,-1.9070199391204865,-0.4823963788329325,1,1,1
Pasta Salad (1 cup),Meal/Pasta,280,8.0,30.0,14.0,4.0,5.0,Lunch,0,0.45,0.01,2.857142857142857,5.0,10.714285714285714,1.4285714285714286,1.8415262643521408,0.445244321130517,2,1,1
Salami (3 slices),Protein/Processed,110,6.0,1.0,9.0,0.0,0.5,Lunch,0,0.5,0.03,5.454545454545454,8.181818181818182,0.9090909090909092,0.0,-0.1411652280864561,-1.3227748170942122,1,1,1
Pepperoncini (2 peppers),Vegetable,10,0.5,2.0,0.0,1.0,1.0,Lunch,0,0.35,0.0,5.0,0.0,20.0,10.0,-1.538308132215101,-0.4097042239764917,1,1,1
Coconut Milk (1/4 cup canned),Condiment,111,1.1,2.9,11.6,0.5,1.5,Dinner,0,0.008,0.0,0.9909909909909912,10.45045045045045,2.612612612612613,0.4504504504504504,-1.0532009641581077,-0.4992608114468707,1,1,1
Green Curry Paste (1 tbsp),Condiment,30,0.5,2.0,2.5,1.0,1.0,Dinner,0,0.4,0.0,1.6666666666666667,8.333333333333332,6.666666666666667,3.333333333333333,-1.2824068273118436,-0.482056778286795,1,1,1
Chicken Thigh (1 roasted),Protein/Meat,210,16.75,0.0,13.0,0.0,0.0,Dinner,0,0.09,0.12,7.976190476190475,6.190476190476191,0.0,0.0,1.2112098543729022,-2.4858904858706765,1,0,1
Jasmine Rice (1 cup cooked),Grain,205,4.3,45.0,0.4,0.6,0.0,Dinner,0,0.002,0.0,2.097560975609756,0.1951219512195122,21.951219512195124,0.2926829268292683,-0.2092172802491408,0.8695791908424284,2,1,1
Thai Iced Tea (1 glass),Beverage,250,3.0,35.0,12.0,0.0,33.0,Snack,300,0.05,0.035,1.2,4.8,14.000000000000002,0.0,0.8265917008277381,2.503915548540646,2,1,1
Papaya (1 cup cubes),Fruit,62,0.6,15.7,0.4,2.5,11.0,Snack,0,0.012,0.0,0.967741935483871,0.6451612903225806,25.32258064516129,4.032258064516129,-1.1497195294860318,1.116367528933919,1,1,1
Lime Juice (1 tbsp),Condiment,4,0.1,1.3,0.0,0.1,0.2,Snack,0,0.0,0.0,2.5,0.0,32.5,2.5,-2.1795421188835347,-0.4230212546607566,1,1,1
Macaroni Salad (1 cup),Meal/Pasta,380,8.0,30.0,25.0,3.0,6.0,Lunch,0,0.75,0.02,2.1052631578947367,6.578947368421052,7.894736842105263,0.7894736842105263,3.047931048901181,-0.0275678563683867,0,1,1
Celery (1 stalk),Vegetable,6,0.3,1.2,0.1,0.6,0.5,Lunch,0,0.032,0.0,5.0,1.6666666666666667,20.0,10.0,-2.041642587463846,-0.3701320645463429,1,1,1
Blue Cheese (1 oz),Dairy,100,6.0,0.7,8.0,0.0,0.1,Snack,0,0.325,0.021,6.0,8.0,0.7,0.0,-0.5184371132563167,-1.1882806979615637,1,1,1
Dark Chocolate (1 oz 70%),Dessert,170,2.2,13.0,12.0,3.0,7.0,Snack,0,0.005,0.0,1.2941176470588238,7.0588235294117645,7.647058823529412,1.7647058823529411,-0.1352290765656052,0.4935946114885965,2,1,1
Acai Bowl (1 serving),Meal/Fruit,350,5.0,60.0,12.0,10.0,30.0,Breakfast,250,0.04,0.0,1.4285714285714286,3.428571428571429,17.142857142857142,2.857142857142857,2.9443967068572303,4.461371110911414,2,1,0
Granola (1/4 cup topping),Grain,120,3.0,15.0,6.0,3.0,7.0,Breakfast,0,0.02,0.0,2.5,5.0,12.5,2.5,-0.4877493471654544,0.6322665461565373,2,1,1
Coconut Flakes (1 tbsp topping),Fruit,35,0.3,1.5,3.3,0.7,0.5,Breakfast,0,0.001,0.0,0.8571428571428572,9.428571428571429,4.285714285714286,2.0,-1.8025087919942675,-0.3973192603957021,1,1,1
Honey (1 tsp drizzle),Condiment,21,0.0,5.8,0.0,0.0,5.8,Breakfast,0,0.0,0.0,0.0,0.0,27.61904761904762,0.0,-1.983841212653094,0.1455314036256257,1,1,1
Shrimp Cocktail (4 large shrimp),Protein/Seafood,60,10.0,1.0,1.0,0.0,0.5,Snack,0,0.3,0.11,16.666666666666664,1.6666666666666667,1.6666666666666667,0.0,-0.1406558540407431,-1.917763732383437,1,1,1
Cocktail Sauce (2 tbsp),Condiment,30,0.5,7.0,0.0,0.5,5.0,Snack,0,0.45,0.0,1.6666666666666667,0.0,23.33333333333333,1.6666666666666667,-1.2637101372832986,-0.0427056976696175,1,1,1
Pork Bun (1 steamed),Meal/Processed,220,8.0,30.0,8.0,2.0,6.0,Lunch,0,0.4,0.02,3.636363636363636,3.636363636363636,13.636363636363637,0.9090909090909092,1.0741478100770667,0.3429937470195366,2,1,1
Dim Sum (Siu Mai 3 pcs),Meal/Processed,180,12.0,10.0,10.0,2.0,1.0,Lunch,0,0.55,0.06,6.666666666666667,5.555555555555555,5.555555555555555,1.1111111111111112,1.3045400971672274,-1.305267436496055,2,1,1
Soy Sauce (1 tbsp for dipping),Condiment,9,1.0,1.0,0.0,0.1,0.4,Lunch,0,0.92,0.0,11.11111111111111,0.0,11.11111111111111,1.1111111111111112,-0.9404938418010944,-0.8713373424300708,1,1,1
Oyster (1 medium raw),Protein/Seafood,8,1.0,0.5,0.2,0.0,0.0,Dinner,0,0.05,0.01,12.5,2.5,6.25,0.0,-1.9952292599518917,-0.624109919269715,1,1,1
Mignonette Sauce (1 tbsp),Condiment,5,0.0,1.0,0.0,0.0,0.5,Dinner,0,0.03,0.0,0.0,0.0,20.0,0.0,-2.162047992998218,-0.4297117426128893,1,1,1
Beef Pho (1 large bowl),Meal/Soup,450,16.75,55.0,12.0,4.0,5.0,Dinner,500,1.5,0.06,3.722222222222222,2.666666666666667,12.22222222222222,0.8888888888888888,5.1110247816235,0.0612540226814071,0,0,1
Bean Sprouts (1/4 cup garnish),Vegetable,8,0.8,1.5,0.1,0.4,1.0,Dinner,0,0.001,0.0,10.0,1.25,18.75,5.0,-2.055282529428522,-0.3525406757989416,1,1,1
Thai Basil (garnish),Condiment,1,0.1,0.0,0.0,0.0,0.0,Dinner,0,0.0,0.0,10.0,0.0,0.0,0.0,-2.23318838938639,-0.4915247118883977,1,1,1
Lime Wedge (garnish),Condiment,3,0.1,1.0,0.0,0.3,0.2,Dinner,0,0.0,0.0,3.333333333333333,0.0,33.33333333333333,10.0,-2.1610309278003803,-0.4096735153547333,1,1,1
Jalapeno (1 tbsp sliced),Vegetable,4,0.1,0.8,0.1,0.4,0.5,Dinner,0,0.001,0.0,2.5,2.5,20.0,10.0,-2.1379861508725897,-0.383720462352899,1,1,1
Hoisin Sauce (1 tbsp),Condiment,35,0.3,8.0,0.2,0.1,5.0,Dinner,0,0.22,0.0,0.8571428571428572,0.5714285714285714,22.857142857142858,0.2857142857142857,-1.5770828588048036,0.0526828377263508,1,1,1
Sriracha (1 tsp),Condiment,5,0.1,1.0,0.1,0.1,0.8,Dinner,0,0.08,0.0,2.0,2.0,20.0,2.0,-2.0692270389753435,-0.4245783769850324,1,1,1
Crepe (1 plain),Grain,90,3.5,14.0,2.0,0.5,3.0,Breakfast,0,0.1,0.025,3.888888888888889,2.2222222222222223,15.555555555555555,0.5555555555555556,-0.9027386423271349,-0.1826636702323652,1,1,1
Nutella (1 tbsp),Condiment,100,1.5,11.0,6.0,1.0,10.0,Breakfast,0,0.01,0.0,1.5,6.0,11.0,1.0,-1.0017226266968688,0.5681517518185516,1,1,1
Powdered Sugar (1 tsp),Condiment,10,0.0,2.5,0.0,0.0,2.5,Breakfast,0,0.0,0.0,0.0,0.0,25.0,0.0,-2.1284083514612333,-0.2142812939557827,1,1,1
Sake (3 oz),Beverage,117,0.4,3.8,0.0,0.0,0.0,Dinner,0,0.004,0.0,0.3418803418803419,0.0,3.2478632478632474,0.0,-1.7394199571570417,-0.3377670570823938,1,1,1
Edamame (in pod 1 cup),Legume,120,11.0,9.0,5.0,5.0,2.0,Snack,250,0.009,0.0,9.166666666666666,4.166666666666666,7.5,4.166666666666666,0.1029988625252547,-0.0266422229153233,2,1,1
Sea Salt (coarse 1/4 tsp),Condiment,0,0.0,0.0,0.0,0.0,0.0,Snack,0,0.55,0.0,,,,,-1.5479443921049294,-0.7370152803246859,1,1,1
Biryani (Chicken 1.5 cups),Meal/Meat,520,16.75,60.0,18.0,5.0,6.0,Dinner,0,0.9,0.075,3.221153846153846,3.4615384615384617,11.538461538461538,0.9615384615384616,5.247298430025993,0.4441200961490431,0,0,1
Raita (2 tbsp),Condiment/Dairy,30,1.0,2.0,2.0,0.5,1.5,Dinner,0,0.1,0.005,3.333333333333333,6.666666666666667,6.666666666666667,1.6666666666666667,-1.682539823514453,-0.4178718819970429,1,1,1
Lassi (Mango 1 cup),Beverage,180,5.0,30.0,4.0,1.0,28.0,Snack,240,0.06,0.015,2.7777777777777777,2.2222222222222223,16.666666666666664,0.5555555555555556,0.1834205391961606,2.315023140464635,2,1,1
Samosa (1 piece vegetable),Snack/Processed,130,2.0,18.0,6.0,2.0,1.0,Snack,0,0.3,0.0,1.5384615384615383,4.615384615384616,13.846153846153848,1.5384615384615383,-0.3182171182695065,0.0716464583352062,1,1,1
Tamarind Chutney (1 tbsp),Condiment,20,0.1,5.0,0.0,0.5,4.0,Snack,0,0.12,0.0,0.5,0.0,25.0,2.5,-1.7959778531023736,-0.0185673579730721,1,1,1
Mint Chutney (1 tbsp),Condiment,5,0.2,0.5,0.0,0.3,0.2,Snack,0,0.15,0.0,4.0,0.0,10.0,6.0,-1.968122171494899,-0.4967008702313028,1,1,1
Pani Puri (6 pcs),Snack/Processed,200,4.0,35.0,5.0,3.0,2.0,Snack,0,0.4,0.0,2.0,2.5,17.5,1.5,0.6396980943017643,0.7124424193272308,2,1,1
Passion Fruit (1 fruit),Fruit,17,0.4,4.2,0.1,1.9,2.0,Snack,0,0.005,0.0,2.3529411764705883,0.5882352941176471,24.705882352941178,11.176470588235292,-1.76877855402793,0.0005685875901246,1,1,1
Kimchi Jjigae (1 bowl),Meal/Soup,350,15.0,20.0,22.0,5.0,6.0,Dinner,500,1.2,0.03,4.285714285714286,6.285714285714287,5.714285714285714,1.4285714285714286,3.994003714675199,-0.6441336057237061,0,1,1
Silken Tofu (3oz in soup),Protein/Vegetarian,45,5.0,2.0,2.5,0.5,1.0,Dinner,0,0.005,0.0,11.11111111111111,5.555555555555555,4.444444444444445,1.1111111111111112,-1.4883188225813078,-0.5505777983699538,1,1,1
Pork Belly (1 oz in soup),Protein/Meat,145,3.0,0.0,15.0,0.0,0.0,Dinner,0,0.15,0.02,2.0689655172413794,10.344827586206897,0.0,0.0,-0.4688881884854354,-1.142767134096672,1,1,1
Gochugaru (1 tsp),Condiment,10,0.3,1.8,0.3,0.5,0.3,Dinner,0,0.001,0.0,3.0,3.0,18.0,5.0,-2.0612638009650084,-0.3672384756724426,1,1,1
Gochujang (1 tbsp),Condiment,30,0.5,6.0,0.0,0.5,4.0,Dinner,0,0.2,0.0,1.6666666666666667,0.0,20.0,1.6666666666666667,-1.612525242909871,-0.0369085728841187,1,1,1
Sesame Oil (1 tsp),Condiment,40,0.0,0.0,4.5,0.0,0.0,Dinner,0,0.0,0.0,0.0,11.25,0.0,0.0,-1.8833151639228731,-0.5752659700984045,1,1,1
Fish Sauce (1 tsp),Condiment,5,0.4,0.5,0.0,0.0,0.4,Dinner,0,0.45,0.0,8.0,0.0,10.0,0.0,-1.614632533345796,-0.6608102519999591,1,1,1
Green Onion (1 tbsp garnish),Vegetable,3,0.2,0.7,0.0,0.2,0.2,Dinner,0,0.0,0.0,6.666666666666667,0.0,23.33333333333333,6.666666666666667,-2.1744000412528077,-0.434894236259101,1,1,1
Kombucha (16 oz),Beverage,60,0.0,14.0,0.0,0.0,12.0,Snack,473,0.02,0.0,0.0,0.0,23.33333333333333,0.0,-1.5837345314552345,0.8825497722091242,1,1,1
Beef Wellington (1 slice),Meal/Meat,600,16.75,35.0,38.0,4.0,4.0,Dinner,0,0.85,0.1,2.7916666666666665,6.333333333333334,5.833333333333333,0.6666666666666667,5.940656613594368,-1.2211542225625125,0,0,1
Pate (Mushroom 2 tbsp),Condiment,70,1.0,2.0,7.0,1.0,1.0,Dinner,0,0.1,0.0,1.4285714285714286,10.0,2.857142857142857,1.4285714285714286,-1.266751191765468,-0.4555110698829813,1,1,1
Puff Pastry (1 oz wrapper),Grain,115,1.5,9.0,8.0,0.5,0.0,Dinner,0,0.1,0.0,1.3043478260869563,6.956521739130435,7.82608695652174,0.4347826086956521,-0.9666233535740604,-0.3981186858953911,1,1,1
Prosciutto (1 slice),Protein/Meat,35,4.0,0.0,2.5,0.0,0.0,Dinner,0,0.28,0.01,11.428571428571429,7.142857142857142,0.0,0.0,-1.2996048792428532,-0.9168529023033672,1,1,1
Asparagus (6 spears roasted),Vegetable,40,4.0,4.0,2.0,3.0,2.0,Dinner,0,0.15,0.0,10.0,5.0,10.0,7.5,-1.0113138776032995,-0.1359062072139579,1,1,1
Hollandaise Sauce (1 tbsp),Condiment,55,0.5,0.2,6.0,0.0,0.1,Dinner,0,0.075,0.025,0.9090909090909092,10.909090909090908,0.3636363636363636,0.0,-1.4525338096224747,-0.8570345106068304,1,1,1
Flan (1 slice),Dessert,220,6.0,35.0,7.0,0.0,33.0,Snack,0,0.08,0.09,2.727272727272727,3.1818181818181817,15.909090909090908,0.0,1.0959921809272726,1.9982140844661256,2,1,1
Caramel Sauce (1 tbsp),Condiment,60,0.0,13.0,1.0,0.0,12.0,Snack,0,0.03,0.005,0.0,1.6666666666666667,21.666666666666668,0.0,-1.5077022743216917,0.7813576821630593,1,1,1
Congee (1 cup plain),Meal/Grain,130,2.5,28.0,1.0,1.0,0.5,Breakfast,0,0.3,0.0,1.9230769230769231,0.7692307692307693,21.53846153846154,0.7692307692307693,-0.4721702979828107,0.3231990722324711,1,1,1
Pickled Radish (1/4 cup),Vegetable,15,0.5,3.0,0.0,1.0,2.0,Breakfast,0,0.25,0.0,3.333333333333333,0.0,20.0,6.666666666666667,-1.6153868151955189,-0.2545916690356347,1,1,1
Pork Floss (1 tbsp),Protein/Meat,50,4.0,3.0,2.0,0.0,2.5,Breakfast,0,0.15,0.01,8.0,4.0,6.0,0.0,-1.346859140776474,-0.5551966236758604,1,1,1
Century Egg (1 egg),Protein,100,7.0,1.0,7.0,0.0,0.5,Breakfast,0,0.3,0.2,7.000000000000001,7.000000000000001,1.0,0.0,0.6980553944830926,-2.670155846142236,1,1,1
Arugula (2 cups),Vegetable,10,1.0,0.8,0.2,0.4,0.4,Lunch,0,0.006,0.0,10.0,2.0,8.0,4.0,-2.044972427794088,-0.432650273681165,1,1,1
Goat Cheese (1 oz),Dairy,103,6.1,0.1,8.5,0.0,0.1,Lunch,0,0.146,0.022,5.922330097087379,8.25242718446602,0.0970873786407767,0.0,-0.7083996326709419,-1.1489130098884148,1,1,1
Beets (1/2 cup roasted),Vegetable,30,0.8,6.8,0.1,1.4,5.8,Lunch,0,0.05,0.0,2.666666666666667,0.3333333333333333,22.666666666666664,4.666666666666666,-1.6118248351979176,0.282207720720911,1,1,1
Walnuts (1 tbsp chopped),Nut,46,1.1,1.0,4.6,0.5,0.2,Lunch,0,0.0,0.0,2.391304347826087,10.0,2.1739130434782608,1.0869565217391304,-1.6879111345412958,-0.5189368402976621,1,1,1
Balsamic Glaze (1 tbsp),Condiment,40,0.0,9.0,0.0,0.0,8.0,Lunch,0,0.01,0.0,0.0,0.0,22.5,0.0,-1.8148464297738784,0.4170040566997129,1,1,1
Bobotie (1 serving),Meal/Meat,450,16.75,30.0,25.0,5.0,15.0,Dinner,0,0.7,0.15,3.722222222222222,5.555555555555555,6.666666666666667,1.1111111111111112,5.100403778406316,-0.5351463455662488,0,0,1
Yellow Rice (1 cup),Grain,230,4.0,50.0,1.0,2.0,1.0,Dinner,0,0.3,0.0,1.7391304347826086,0.4347826086956521,21.73913043478261,0.8695652173913043,0.5738410470209655,1.137789091819248,2,1,1
Chutney (Mango 1 tbsp),Condiment,45,0.1,11.0,0.1,0.5,10.0,Dinner,0,0.18,0.0,0.2222222222222222,0.2222222222222222,24.444444444444443,1.1111111111111112,-1.4354824411738902,0.608279326074465,1,1,1
Malva Pudding (1 slice),Dessert,380,5.0,60.0,14.0,2.0,40.0,Snack,0,0.35,0.06,1.3157894736842104,3.684210526315789,15.789473684210526,0.5263157894736842,2.937619416313306,3.621834399091438,2,1,1
Custard (1/4 cup),Condiment,80,3.0,10.0,3.0,0.0,8.0,Snack,0,0.04,0.04,3.75,3.75,12.5,0.0,-0.9899492580729808,-0.0872399273522449,1,1,1
Bubble Tea (16 oz milk tea),Beverage,320,2.0,70.0,4.0,1.0,60.0,Snack,473,0.1,0.01,0.625,1.25,21.875,0.3125,1.6715979963020346,6.222020776084139,2,1,1
Tapioca Pearls (1/4 cup boba),Condiment,100,0.0,25.0,0.0,0.0,20.0,Snack,0,0.005,0.0,0.0,0.0,25.0,0.0,-1.1448584099732029,1.860539457503557,2,1,1
Paella (1.5 cups seafood),Meal/Rice,550,16.75,70.0,18.0,6.0,5.0,Dinner,0,1.2,0.11,3.0454545454545454,3.272727272727273,12.727272727272728,1.090909090909091,6.3033090958181,0.3745735690128534,0,0,1
Chorizo (1 oz in paella),Protein/Meat,130,6.0,1.0,11.0,0.0,0.5,Dinner,0,0.35,0.03,4.615384615384616,8.461538461538462,0.7692307692307693,0.0,-0.1633396926098889,-1.292743157812306,1,1,1
Saffron (pinch),Condiment,1,0.0,0.1,0.0,0.0,0.0,Dinner,0,0.0,0.0,0.0,0.0,10.0,0.0,-2.2380690555912675,-0.4840558460543995,1,1,1
Aioli (Garlic 1 tbsp),Condiment,95,0.1,0.5,10.5,0.0,0.1,Dinner,0,0.07,0.005,0.1052631578947368,11.052631578947368,0.5263157894736842,0.0,-1.2563348373131715,-0.7466305219334289,1,1,1
Gazpacho (1 cup),Meal/Soup,90,2.0,12.0,4.0,3.0,7.0,Lunch,240,0.6,0.0,2.2222222222222223,4.444444444444445,13.333333333333334,3.333333333333333,-0.0877144246359763,0.353441800113725,2,1,1
Croutons (Garlic 1/4 cup),Grain,50,1.5,7.0,2.0,0.5,0.5,Lunch,0,0.14,0.0,3.0,4.0,14.000000000000002,1.0,-1.471312603722743,-0.3282491535266288,1,1,1
Olive Oil (1 tsp garnish),Condiment,40,0.0,0.0,4.5,0.0,0.0,Lunch,0,0.0,0.0,0.0,11.25,0.0,0.0,-1.8833151639228731,-0.5752659700984045,1,1,1
Churros (2 sticks),Dessert,240,3.0,30.0,12.0,1.5,10.0,Snack,0,0.2,0.02,1.25,5.0,12.5,0.625,0.7173073407422516,0.8157303398059407,2,1,1
Chocolate Sauce (1 tbsp dipping),Condiment,50,0.5,10.0,1.5,1.0,8.0,Snack,0,0.005,0.0,1.0,3.0,20.0,2.0,-1.515820478098673,0.5132504455333887,1,1,1
Cinnamon Sugar (1 tsp),Condiment,20,0.0,5.0,0.0,0.0,5.0,Snack,0,0.0,0.0,0.0,0.0,25.0,0.0,-2.013308562575821,0.059033552657402,1,1,1
Horchata (1 cup),Beverage,140,2.0,25.0,3.0,1.0,22.0,Snack,240,0.03,0.005,1.4285714285714286,2.142857142857143,17.857142857142858,0.7142857142857143,-0.4908855634593969,1.9355724504612344,2,1,1
Ceviche (1 cup fish),Meal/Fish,180,16.75,15.0,2.0,3.0,4.0,Lunch,0,0.7,0.045,9.305555555555555,1.1111111111111112,8.333333333333332,1.6666666666666667,1.6015282119178091,-0.76668702196792,2,0,1
Red Onion (1/4 cup in ceviche),Vegetable,16,0.3,3.7,0.0,0.4,1.8,Lunch,0,0.001,0.0,1.875,0.0,23.125,2.5,-2.0129905222182654,-0.1953739397006755,1,1,1
Cilantro (2 tbsp garnish),Condiment,1,0.1,0.0,0.0,0.1,0.0,Lunch,0,0.0,0.0,10.0,0.0,0.0,10.0,-2.219121704221111,-0.4799780822580775,1,1,1
Corn Nuts (1 oz),Snack/Processed,130,2.0,23.0,4.0,2.0,0.0,Snack,0,0.18,0.0,1.5384615384615383,3.076923076923077,17.692307692307693,1.5384615384615383,-0.4777074016333649,0.2513921098313509,1,1,1
Lomo Saltado (1.5 cups),Meal/Meat,500,16.75,45.0,22.0,5.0,6.0,Dinner,0,1.1,0.09,3.35,4.4,9.0,1.0,5.422738207670096,-0.3409892141150005,0,0,1
French Fries (as side),Vegetable/Processed,200,2.0,25.0,10.0,2.0,0.2,Dinner,0,0.13,0.0,1.0,5.0,12.5,1.0,0.0392869275973556,0.2418302388722074,2,1,1
Soy Sauce (1 tbsp in stir-fry),Condiment,9,1.0,1.0,0.0,0.1,0.4,Dinner,0,0.92,0.0,11.11111111111111,0.0,11.11111111111111,1.1111111111111112,-0.9404938418010944,-0.8713373424300708,1,1,1
Aji Amarillo Paste (1 tsp),Condiment,5,0.1,1.0,0.0,0.5,0.5,Dinner,0,0.05,0.0,2.0,0.0,20.0,10.0,-2.059449126512144,-0.3854146344754696,1,1,1
Pisco Sour (1 drink),Beverage,250,1.0,25.0,0.0,0.0,24.0,Snack,180,0.005,0.005,0.4,0.0,10.0,0.0,-0.4920543555214287,2.146467152397289,2,1,1
Egg White (in drink),Condiment,17,3.6,0.2,0.0,0.0,0.2,Snack,0,0.055,0.0,21.176470588235293,0.0,1.1764705882352942,0.0,-1.859513990527882,-0.6407675338469337,1,1,1
Angostura Bitters (dash),Condiment,5,0.0,0.0,0.0,0.0,0.0,Snack,0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2267704527998164,-0.4854077315962506,1,1,1
Alfajores (1 cookie),Dessert,180,2.0,22.0,10.0,1.0,15.0,Snack,0,0.06,0.02,1.1111111111111112,5.555555555555555,12.22222222222222,0.5555555555555556,-0.0098793643698197,1.0201691055157525,2,1,1
Dulce de Leche (1 tbsp filling),Condiment,65,1.0,12.0,1.5,0.0,10.0,Snack,0,0.03,0.005,1.5384615384615383,2.307692307692308,18.461538461538463,0.0,-1.440483013500449,0.5440729196719546,1,1,1
Coconut (shredded garnish),Fruit,10,0.1,0.5,1.0,0.2,0.1,Snack,0,0.0,0.0,1.0,10.0,5.0,2.0,-2.113009021258233,-0.464697033630319,1,1,1
Mate (1 cup),Beverage,5,0.2,1.0,0.0,0.0,0.0,Breakfast,240,0.002,0.0,4.0,0.0,20.0,0.0,-2.189381230717032,-0.4640210893139727,1,1,1
Media Luna (1 pastry),Grain,190,4.0,25.0,8.0,1.0,9.0,Breakfast,0,0.15,0.025,2.1052631578947367,4.2105263157894735,13.157894736842104,0.5263157894736842,0.2026405931786251,0.5346776942754562,2,1,1
Chimichurri (1 tbsp),Condiment,45,0.1,0.5,4.5,0.2,0.1,Dinner,0,0.1,0.0,0.2222222222222222,10.0,1.1111111111111112,0.4444444444444444,-1.693374591014927,-0.576531517453252,1,1,1
Skirt Steak (4oz grilled),Protein/Meat,240,16.75,0.0,15.0,0.0,0.0,Dinner,0,0.07,0.08,6.979166666666667,6.25,0.0,0.0,1.114803771306761,-2.1723685817710523,1,0,1
Provoleta (1 oz grilled cheese),Dairy,100,7.0,1.0,8.0,0.0,0.5,Dinner,0,0.25,0.02,7.000000000000001,8.0,1.0,0.0,-0.5393990460820498,-1.1495523803156138,1,1,1
Oregano (1 tsp),Condiment,3,0.1,0.7,0.0,0.2,0.0,Dinner,0,0.0,0.0,3.333333333333333,0.0,23.33333333333333,6.666666666666667,-2.1837191133150125,-0.4458377999984982,1,1,1
Empanada (Beef 1 medium),Meal/Processed,290,10.0,28.0,16.0,3.0,3.0,Lunch,0,0.55,0.03,3.4482758620689653,5.517241379310345,9.655172413793103,1.0344827586206895,2.1715761364232726,-0.2294484761643047,2,1,1
Chicken Milanesa (1 serving),Meal/Meat,450,16.75,30.0,22.0,3.0,2.0,Dinner,0,0.7,0.1,3.722222222222222,4.888888888888889,6.666666666666667,0.6666666666666667,4.175522068215615,-1.2685151639464345,0,0,1
Mashed Potatoes (side),Vegetable,150,3.0,25.0,4.0,2.0,2.0,Dinner,0,0.3,0.01,2.0,2.666666666666667,16.666666666666664,1.3333333333333337,-0.0559473800276331,0.2926981556845259,2,1,1
Flan (1 slice),Dessert,220,6.0,35.0,7.0,0.0,33.0,Snack,0,0.08,0.09,2.727272727272727,3.1818181818181817,15.909090909090908,0.0,1.0959921809272726,1.9982140844661256,2,1,1
Choripan (1 sandwich),Meal/Processed,550,16.75,40.0,35.0,3.0,4.0,Lunch,250,1.1,0.08,3.0454545454545454,6.363636363636363,7.272727272727272,0.5454545454545455,5.766438119604273,-1.0775947204416532,0,0,1
Baguette (slice),Grain,70,2.5,14.0,0.5,0.6,0.5,Lunch,0,0.15,0.0,3.571428571428571,0.7142857142857143,20.0,0.8571428571428572,-1.2369486050523535,-0.1039043884231683,1,1,1
Chimichurri (1 tbsp),Condiment,45,0.1,0.5,4.5,0.2,0.1,Lunch,0,0.1,0.0,0.2222222222222222,10.0,1.1111111111111112,0.4444444444444444,-1.693374591014927,-0.576531517453252,1,1,1
Pizza (Margherita 1 slice),Meal/Processed,250,12.0,30.0,10.0,3.0,4.0,Dinner,250,0.6,0.025,4.8,4.0,12.0,1.2,1.9581811216880292,-0.0358594235116691,2,1,1
Fresh Mozzarella (1 oz),Dairy,72,5.0,0.8,5.0,0.0,0.3,Dinner,0,0.138,0.022,6.944444444444445,6.944444444444445,1.1111111111111112,0.0,-1.0580017263427357,-0.9919919284810113,1,1,1
Basil (2 tbsp fresh),Condiment,1,0.1,0.1,0.0,0.1,0.0,Dinner,0,0.0,0.0,10.0,0.0,10.0,10.0,-2.2170301569750985,-0.4768754695380529,1,1,1
Carbonara (1.5 cups),Meal/Pasta,650,16.75,60.0,35.0,4.0,4.0,Dinner,0,0.9,0.25,2.576923076923077,5.384615384615385,9.230769230769232,0.6153846153846154,7.563716023905645,-1.6439247590025643,0,0,1
Guanciale (1 oz),Protein/Meat,170,3.0,0.0,18.0,0.0,0.0,Dinner,0,0.45,0.035,1.7647058823529411,10.588235294117649,0.0,0.0,0.2471020053483781,-1.4647651009233515,1,1,1
